"","region","watershed","plot","subplot","individual","ramet","dbh","height","family","genus","epithet","code","NewPlotCode","Trat","Number","Trans","Perm"
"8438","ValleCauca","Valle del Cauca","T1P1",4,"68O",16,"4.1","","ACANTHACEAE","Trichanthera","gigantea","Tricgiga","T1P1","V-T1P1",1,"High","Medium"
"8439","ValleCauca","Valle del Cauca","T1P1",4,"68P",17,"12.3","","ACANTHACEAE","Trichanthera","gigantea","Tricgiga","T1P1","V-T1P1",1,"High","Medium"
"8440","ValleCauca","Valle del Cauca","T1P1",4,"68Q",18,"8","","ACANTHACEAE","Trichanthera","gigantea","Tricgiga","T1P1","V-T1P1",1,"High","Medium"
"8441","ValleCauca","Valle del Cauca","T1P1",4,"69",1,"18.6","18","LAURACEAE","Cinnamomum","triplinerve","Cinntrip","T1P1","V-T1P1",1,"High","Medium"
"8442","ValleCauca","Valle del Cauca","T1P1",4,"70",1,"5.5","7","MORACEAE","Perebea","angustifolia","Pereangu","T1P1","V-T1P1",1,"High","Medium"
"8443","ValleCauca","Valle del Cauca","T1P1",4,"71",1,"8.3","10","ANACARDIACEAE","Toxicodendron","striatum","Toxistri","T1P1","V-T1P1",1,"High","Medium"
"8444","ValleCauca","Valle del Cauca","T1P1",4,"71A",2,"3.6","7","ANACARDIACEAE","Toxicodendron","striatum","Toxistri","T1P1","V-T1P1",1,"High","Medium"
"8445","ValleCauca","Valle del Cauca","T1P1",4,"72",1,"5.2","12","LAURACEAE","Cinnamomum","triplinerve","Cinntrip","T1P1","V-T1P1",1,"High","Medium"
"8446","ValleCauca","Valle del Cauca","T1P1",4,"73",1,"3.4","10","FABACEAE","Senna","dariensis","Senndari","T1P1","V-T1P1",1,"High","Medium"
"8447","ValleCauca","Valle del Cauca","T1P1",4,"74",1,"9.3","16","MALVACEAE","Sterculia","sp","Stersp","T1P1","V-T1P1",1,"High","Medium"
"8448","ValleCauca","Valle del Cauca","T1P1",4,"75",1,"12.8","20","MORACEAE","Sorocea","sprucei","Sorospru","T1P1","V-T1P1",1,"High","Medium"
"8449","ValleCauca","Valle del Cauca","T1P1",4,"75A",2,"8.7","15","MORACEAE","Sorocea","sprucei","Sorospru","T1P1","V-T1P1",1,"High","Medium"
"8450","ValleCauca","Valle del Cauca","T1P1",4,"75B",3,"4.8","6","MORACEAE","Sorocea","sprucei","Sorospru","T1P1","V-T1P1",1,"High","Medium"
"8451","ValleCauca","Valle del Cauca","T1P1",4,"76",1,"3.2","7","MORACEAE","Perebea","angustifolia","Pereangu","T1P1","V-T1P1",1,"High","Medium"
"8452","ValleCauca","Valle del Cauca","T1P1",4,"77",1,"2.9","8","MORACEAE","Sorocea","sprucei","Sorospru","T1P1","V-T1P1",1,"High","Medium"
"8453","ValleCauca","Valle del Cauca","T1P1",4,"78",1,"6.2","12","MORACEAE","Perebea","angustifolia","Pereangu","T1P1","V-T1P1",1,"High","Medium"
"8454","ValleCauca","Valle del Cauca","T1P1",4,"78A",2,"4.9","13","MORACEAE","Perebea","angustifolia","Pereangu","T1P1","V-T1P1",1,"High","Medium"
"8455","ValleCauca","Valle del Cauca","T1P1",4,"78B",3,"3.7","6","MORACEAE","Perebea","angustifolia","Pereangu","T1P1","V-T1P1",1,"High","Medium"
"8456","ValleCauca","Valle del Cauca","T1P1",4,"79",1,"7.8","8","LAURACEAE","Nectandra","lineatifolia","Nectline","T1P1","V-T1P1",1,"High","Medium"
"8457","ValleCauca","Valle del Cauca","T1P1",4,"80",1,"12.3","18","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8458","ValleCauca","Valle del Cauca","T1P1",4,"81",1,"8","18","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8459","ValleCauca","Valle del Cauca","T1P1",4,"82",1,"5.5","14","MELIACEAE","Trichilia","pallida","Tricpall","T1P1","V-T1P1",1,"High","Medium"
"8460","ValleCauca","Valle del Cauca","T1P1",4,"83",1,"3.6","6","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8461","ValleCauca","Valle del Cauca","T1P1",5,"84",1,"4.1","7","PIPERACEAE","Piper","sp4","Pipesp4","T1P1","V-T1P1",1,"High","Medium"
"8462","ValleCauca","Valle del Cauca","T1P1",5,"84A",2,"3.2","6","PIPERACEAE","Piper","sp4","Pipesp4","T1P1","V-T1P1",1,"High","Medium"
"8463","ValleCauca","Valle del Cauca","T1P1",5,"85",1,"3.7","5","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8464","ValleCauca","Valle del Cauca","T1P1",5,"86",1,"4.5","6","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8465","ValleCauca","Valle del Cauca","T1P1",5,"87",1,"2.5","7","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8466","ValleCauca","Valle del Cauca","T1P1",5,"88",1,"6.1","12","LAURACEAE","Cinnamomum","triplinerve","Cinntrip","T1P1","V-T1P1",1,"High","Medium"
"8467","ValleCauca","Valle del Cauca","T1P1",5,"89",1,"8.1","14","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8468","ValleCauca","Valle del Cauca","T1P1",5,"90",1,"3.8","8","MELIACEAE","Trichilia","elegans","Triceleg","T1P1","V-T1P1",1,"High","Medium"
"8469","ValleCauca","Valle del Cauca","T1P1",5,"91",1,"4.5","6","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8470","ValleCauca","Valle del Cauca","T1P1",5,"92",1,"13.1","14","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8471","ValleCauca","Valle del Cauca","T1P1",5,"93",1,"7.8","12","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8472","ValleCauca","Valle del Cauca","T1P1",5,"93A",2,"3.2","10","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8473","ValleCauca","Valle del Cauca","T1P1",5,"93B",3,"3.7","9","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8474","ValleCauca","Valle del Cauca","T1P1",5,"94",1,"3.3","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P1","V-T1P1",1,"High","Medium"
"8475","ValleCauca","Valle del Cauca","T1P1",5,"95",1,"4.4","6","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8476","ValleCauca","Valle del Cauca","T1P1",5,"96",1,"5.1","6","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8477","ValleCauca","Valle del Cauca","T1P1",5,"97",1,"6.5","10","MELIACEAE","Trichilia","elegans","Triceleg","T1P1","V-T1P1",1,"High","Medium"
"8478","ValleCauca","Valle del Cauca","T1P1",5,"97A",2,"5.6","9","MELIACEAE","Trichilia","elegans","Triceleg","T1P1","V-T1P1",1,"High","Medium"
"8479","ValleCauca","Valle del Cauca","T1P1",5,"98",1,"2.9","7","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8480","ValleCauca","Valle del Cauca","T1P1",5,"99",1,"14.3","10","LAURACEAE","Cinnamomum","triplinerve","Cinntrip","T1P1","V-T1P1",1,"High","Medium"
"8481","ValleCauca","Valle del Cauca","T1P1",5,"100",1,"3","7","PIPERACEAE","Piper","sp4","Pipesp4","T1P1","V-T1P1",1,"High","Medium"
"8482","ValleCauca","Valle del Cauca","T1P1",5,"100A",2,"2.9","8","PIPERACEAE","Piper","sp4","Pipesp4","T1P1","V-T1P1",1,"High","Medium"
"8483","ValleCauca","Valle del Cauca","T1P1",5,"101",1,"10","12","MELIACEAE","Trichilia","elegans","Triceleg","T1P1","V-T1P1",1,"High","Medium"
"8484","ValleCauca","Valle del Cauca","T1P1",5,"102",1,"3.2","7","MELIACEAE","Trichilia","elegans","Triceleg","T1P1","V-T1P1",1,"High","Medium"
"8485","ValleCauca","Valle del Cauca","T1P1",5,"103",1,"2.9","8","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8486","ValleCauca","Valle del Cauca","T1P1",5,"104",1,"5.6","12","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8487","ValleCauca","Valle del Cauca","T1P1",5,"105",1,"5.3","10","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8488","ValleCauca","Valle del Cauca","T1P1",5,"106",1,"4.1","9","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8489","ValleCauca","Valle del Cauca","T1P1",5,"107",1,"3.5","7","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8490","ValleCauca","Valle del Cauca","T1P1",5,"108",1,"3.6","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P1","V-T1P1",1,"High","Medium"
"8491","ValleCauca","Valle del Cauca","T1P1",5,"108A",2,"3.7","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P1","V-T1P1",1,"High","Medium"
"8492","ValleCauca","Valle del Cauca","T1P1",5,"108B",3,"3.3","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P1","V-T1P1",1,"High","Medium"
"8493","ValleCauca","Valle del Cauca","T1P1",5,"109",1,"3.2","6","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8494","ValleCauca","Valle del Cauca","T1P1",6,"110",1,"3.5","10","ASTERACEAE","Critonia","morifolia","Critmori","T1P1","V-T1P1",1,"High","Medium"
"8495","ValleCauca","Valle del Cauca","T1P1",6,"110A",2,"3.7","10","ASTERACEAE","Critonia","morifolia","Critmori","T1P1","V-T1P1",1,"High","Medium"
"8496","ValleCauca","Valle del Cauca","T1P1",6,"110B",3,"2.9","9","ASTERACEAE","Critonia","morifolia","Critmori","T1P1","V-T1P1",1,"High","Medium"
"8497","ValleCauca","Valle del Cauca","T1P1",6,"110C",4,"3.8","9","ASTERACEAE","Critonia","morifolia","Critmori","T1P1","V-T1P1",1,"High","Medium"
"8498","ValleCauca","Valle del Cauca","T1P1",6,"111",1,"3.1","3","RUBIACEAE","Coffea","arabica","Coffarab","T1P1","V-T1P1",1,"High","Medium"
"8499","ValleCauca","Valle del Cauca","T1P1",6,"112",1,"7.3","7","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8500","ValleCauca","Valle del Cauca","T1P1",6,"113",1,"3.3","5","PIPERACEAE","Piper","reticulatum","Pipereti","T1P1","V-T1P1",1,"High","Medium"
"8501","ValleCauca","Valle del Cauca","T1P1",6,"114",1,"2.7","5","RUBIACEAE","Coffea","arabica","Coffarab","T1P1","V-T1P1",1,"High","Medium"
"8502","ValleCauca","Valle del Cauca","T1P1",6,"115",1,"2.9","6","RUBIACEAE","Coffea","arabica","Coffarab","T1P1","V-T1P1",1,"High","Medium"
"8503","ValleCauca","Valle del Cauca","T1P1",6,"116",1,"9.2","10","SAPINDACEAE","Sapindus","saponaria","Sapisapo","T1P1","V-T1P1",1,"High","Medium"
"8504","ValleCauca","Valle del Cauca","T1P1",6,"117",1,"3.2","7","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8505","ValleCauca","Valle del Cauca","T1P1",6,"118",1,"3.2","7","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8506","ValleCauca","Valle del Cauca","T1P1",6,"120",1,"2.5","7","RUBIACEAE","Coffea","arabica","Coffarab","T1P1","V-T1P1",1,"High","Medium"
"8507","ValleCauca","Valle del Cauca","T1P1",6,"120A",2,"2.5","7","RUBIACEAE","Coffea","arabica","Coffarab","T1P1","V-T1P1",1,"High","Medium"
"8508","ValleCauca","Valle del Cauca","T1P1",6,"121",1,"2.7","7","RUBIACEAE","Coffea","arabica","Coffarab","T1P1","V-T1P1",1,"High","Medium"
"8509","ValleCauca","Valle del Cauca","T1P1",6,"121A",2,"2.9","8","RUBIACEAE","Coffea","arabica","Coffarab","T1P1","V-T1P1",1,"High","Medium"
"8510","ValleCauca","Valle del Cauca","T1P1",6,"123",1,"3","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P1","V-T1P1",1,"High","Medium"
"8511","ValleCauca","Valle del Cauca","T1P1",6,"124",1,"3.2","7","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8512","ValleCauca","Valle del Cauca","T1P1",6,"124A",2,"3.3","7","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8513","ValleCauca","Valle del Cauca","T1P1",6,"124B",3,"3","7","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8514","ValleCauca","Valle del Cauca","T1P1",6,"125",1,"4.3","6","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8515","ValleCauca","Valle del Cauca","T1P1",6,"126",1,"4.3","5","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8516","ValleCauca","Valle del Cauca","T1P1",6,"127",1,"2.7","5","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8517","ValleCauca","Valle del Cauca","T1P1",6,"128A",2,"6.8","9","MORACEAE","Perebea","angustifolia","Pereangu","T1P1","V-T1P1",1,"High","Medium"
"8518","ValleCauca","Valle del Cauca","T1P1",6,"128B",3,"3.5","7","MORACEAE","Perebea","angustifolia","Pereangu","T1P1","V-T1P1",1,"High","Medium"
"8519","ValleCauca","Valle del Cauca","T1P1",6,"128C",4,"6.6","9","MORACEAE","Perebea","angustifolia","Pereangu","T1P1","V-T1P1",1,"High","Medium"
"8520","ValleCauca","Valle del Cauca","T1P1",6,"128D",5,"6.5","9","MORACEAE","Perebea","angustifolia","Pereangu","T1P1","V-T1P1",1,"High","Medium"
"8521","ValleCauca","Valle del Cauca","T1P1",6,"129",1,"3.2","7","MORACEAE","Perebea","angustifolia","Pereangu","T1P1","V-T1P1",1,"High","Medium"
"8522","ValleCauca","Valle del Cauca","T1P1",6,"130",1,"2.5","4","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8523","ValleCauca","Valle del Cauca","T1P1",6,"131",1,"3.2","5","RUBIACEAE","Coffea","arabica","Coffarab","T1P1","V-T1P1",1,"High","Medium"
"8524","ValleCauca","Valle del Cauca","T1P1",6,"131A",2,"2.8","4","RUBIACEAE","Coffea","arabica","Coffarab","T1P1","V-T1P1",1,"High","Medium"
"8525","ValleCauca","Valle del Cauca","T1P1",6,"132",1,"2.8","5","RUBIACEAE","Coffea","arabica","Coffarab","T1P1","V-T1P1",1,"High","Medium"
"8526","ValleCauca","Valle del Cauca","T1P1",6,"133",1,"3","5","RUBIACEAE","Coffea","arabica","Coffarab","T1P1","V-T1P1",1,"High","Medium"
"8527","ValleCauca","Valle del Cauca","T1P1",7,"135",1,"3.8","4","SAPOTACEAE","Chrysophyllum","argenteum","Chryarge","T1P1","V-T1P1",1,"High","Medium"
"8528","ValleCauca","Valle del Cauca","T1P1",7,"137",1,"3.5","7","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8529","ValleCauca","Valle del Cauca","T1P1",7,"138",1,"4.5","5","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8530","ValleCauca","Valle del Cauca","T1P1",7,"139",1,"24.7","14","LAURACEAE","Cinnamomum","triplinerve","Cinntrip","T1P1","V-T1P1",1,"High","Medium"
"8531","ValleCauca","Valle del Cauca","T1P1",7,"140",1,"4.2","18","SAPOTACEAE","Chrysophyllum","argenteum","Chryarge","T1P1","V-T1P1",1,"High","Medium"
"8532","ValleCauca","Valle del Cauca","T1P1",7,"141",1,"7.6","10","MORACEAE","Perebea","angustifolia","Pereangu","T1P1","V-T1P1",1,"High","Medium"
"8533","ValleCauca","Valle del Cauca","T1P1",7,"141A",2,"4.8","7","MORACEAE","Perebea","angustifolia","Pereangu","T1P1","V-T1P1",1,"High","Medium"
"8534","ValleCauca","Valle del Cauca","T1P1",7,"142",1,"5.2","8","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8535","ValleCauca","Valle del Cauca","T1P1",7,"143",1,"16.7","11","RUBIACEAE","Genipa","americana","Geniamer","T1P1","V-T1P1",1,"High","Medium"
"8536","ValleCauca","Valle del Cauca","T1P1",7,"144",1,"4.8","5","MORACEAE","Perebea","angustifolia","Pereangu","T1P1","V-T1P1",1,"High","Medium"
"8537","ValleCauca","Valle del Cauca","T1P1",7,"147",1,"5.6","6","MORACEAE","Perebea","angustifolia","Pereangu","T1P1","V-T1P1",1,"High","Medium"
"8538","ValleCauca","Valle del Cauca","T1P1",7,"148",1,"12.1","7","LAURACEAE","Cinnamomum","triplinerve","Cinntrip","T1P1","V-T1P1",1,"High","Medium"
"8539","ValleCauca","Valle del Cauca","T1P1",7,"149",1,"47.4","20","LAURACEAE","Cinnamomum","triplinerve","Cinntrip","T1P1","V-T1P1",1,"High","Medium"
"8540","ValleCauca","Valle del Cauca","T1P1",8,"150",1,"3.2","7","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8541","ValleCauca","Valle del Cauca","T1P1",8,"151",1,"2.9","5","MORACEAE","Perebea","angustifolia","Pereangu","T1P1","V-T1P1",1,"High","Medium"
"8542","ValleCauca","Valle del Cauca","T1P1",8,"151A",2,"2.7","6","MORACEAE","Perebea","angustifolia","Pereangu","T1P1","V-T1P1",1,"High","Medium"
"8543","ValleCauca","Valle del Cauca","T1P1",8,"152",1,"2.9","6","LAURACEAE","Cinnamomum","triplinerve","Cinntrip","T1P1","V-T1P1",1,"High","Medium"
"8544","ValleCauca","Valle del Cauca","T1P1",8,"153",1,"5.7","7","RUBIACEAE","Hamelia","patens","Hamepate","T1P1","V-T1P1",1,"High","Medium"
"8545","ValleCauca","Valle del Cauca","T1P1",8,"155",1,"3.5","7","MORACEAE","Sorocea","sprucei","Sorospru","T1P1","V-T1P1",1,"High","Medium"
"8546","ValleCauca","Valle del Cauca","T1P1",8,"156",1,"2.9","7","","","","","T1P1","V-T1P1",1,"High","Medium"
"8547","ValleCauca","Valle del Cauca","T1P1",8,"157",1,"3.1","7","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8548","ValleCauca","Valle del Cauca","T1P1",8,"158",1,"3.2","6","ASTERACEAE","Critonia","morifolia","Critmori","T1P1","V-T1P1",1,"High","Medium"
"8549","ValleCauca","Valle del Cauca","T1P1",8,"158A",2,"2.7","6","ASTERACEAE","Critonia","morifolia","Critmori","T1P1","V-T1P1",1,"High","Medium"
"8550","ValleCauca","Valle del Cauca","T1P1",8,"158B",3,"3.3","6","ASTERACEAE","Critonia","morifolia","Critmori","T1P1","V-T1P1",1,"High","Medium"
"8551","ValleCauca","Valle del Cauca","T1P1",8,"158C",4,"3.2","6","ASTERACEAE","Critonia","morifolia","Critmori","T1P1","V-T1P1",1,"High","Medium"
"8552","ValleCauca","Valle del Cauca","T1P1",8,"159",1,"5.7","7","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8553","ValleCauca","Valle del Cauca","T1P1",8,"160",1,"3.4","8","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8554","ValleCauca","Valle del Cauca","T1P1",8,"161",1,"3.3","6","MALPIGHIACEAE","Bunchosia","sp3","Buncsp3","T1P1","V-T1P1",1,"High","Medium"
"8555","ValleCauca","Valle del Cauca","T1P1",8,"162",1,"2.7","5","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8556","ValleCauca","Valle del Cauca","T1P1",8,"163",1,"7","13","MELIACEAE","Trichilia","pallida","Tricpall","T1P1","V-T1P1",1,"High","Medium"
"8557","ValleCauca","Valle del Cauca","T1P1",8,"164",1,"4.6","6","MORACEAE","Perebea","angustifolia","Pereangu","T1P1","V-T1P1",1,"High","Medium"
"8558","ValleCauca","Valle del Cauca","T1P1",9,"165",1,"3.6","7","ASTERACEAE","Critonia","morifolia","Critmori","T1P1","V-T1P1",1,"High","Medium"
"8559","ValleCauca","Valle del Cauca","T1P1",9,"165A",2,"3.5","7","ASTERACEAE","Critonia","morifolia","Critmori","T1P1","V-T1P1",1,"High","Medium"
"8560","ValleCauca","Valle del Cauca","T1P1",9,"166",1,"8","10","LAURACEAE","Cinnamomum","triplinerve","Cinntrip","T1P1","V-T1P1",1,"High","Medium"
"8561","ValleCauca","Valle del Cauca","T1P1",9,"167",1,"3.3","8","ASTERACEAE","Critonia","morifolia","Critmori","T1P1","V-T1P1",1,"High","Medium"
"8562","ValleCauca","Valle del Cauca","T1P1",9,"168",1,"4.5","9","MALPIGHIACEAE","Bunchosia","pseudonitida","Buncpseu","T1P1","V-T1P1",1,"High","Medium"
"8563","ValleCauca","Valle del Cauca","T1P1",9,"168A",2,"3.8","7","MALPIGHIACEAE","Bunchosia","pseudonitida","Buncpseu","T1P1","V-T1P1",1,"High","Medium"
"8564","ValleCauca","Valle del Cauca","T1P1",9,"169",1,"4.3","7","ASTERACEAE","Critonia","morifolia","Critmori","T1P1","V-T1P1",1,"High","Medium"
"8565","ValleCauca","Valle del Cauca","T1P1",9,"169A",2,"3.7","6","ASTERACEAE","Critonia","morifolia","Critmori","T1P1","V-T1P1",1,"High","Medium"
"8566","ValleCauca","Valle del Cauca","T1P1",9,"170",1,"5.6","8","ASTERACEAE","Critonia","morifolia","Critmori","T1P1","V-T1P1",1,"High","Medium"
"8567","ValleCauca","Valle del Cauca","T1P1",9,"171",1,"2.7","6","MORACEAE","Perebea","angustifolia","Pereangu","T1P1","V-T1P1",1,"High","Medium"
"8568","ValleCauca","Valle del Cauca","T1P1",9,"172",1,"4.1","6","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8569","ValleCauca","Valle del Cauca","T1P1",9,"173",1,"17.3","10","FABACEAE","Inga","sp10","Ingasp10","T1P1","V-T1P1",1,"High","Medium"
"8570","ValleCauca","Valle del Cauca","T1P1",9,"174",1,"7.5","8","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8571","ValleCauca","Valle del Cauca","T1P1",9,"175",1,"5.7","6","MALPIGHIACEAE","Bunchosia","pseudonitida","Buncpseu","T1P1","V-T1P1",1,"High","Medium"
"8572","ValleCauca","Valle del Cauca","T1P1",9,"175A",2,"4.5","5","MALPIGHIACEAE","Bunchosia","pseudonitida","Buncpseu","T1P1","V-T1P1",1,"High","Medium"
"8573","ValleCauca","Valle del Cauca","T1P1",9,"175B",3,"3.5","5","MALPIGHIACEAE","Bunchosia","pseudonitida","Buncpseu","T1P1","V-T1P1",1,"High","Medium"
"8574","ValleCauca","Valle del Cauca","T1P1",9,"176",1,"3.9","6","ASTERACEAE","Critonia","morifolia","Critmori","T1P1","V-T1P1",1,"High","Medium"
"8575","ValleCauca","Valle del Cauca","T1P1",9,"176A",2,"3.5","5","ASTERACEAE","Critonia","morifolia","Critmori","T1P1","V-T1P1",1,"High","Medium"
"8576","ValleCauca","Valle del Cauca","T1P1",9,"176B",3,"4.1","5","ASTERACEAE","Critonia","morifolia","Critmori","T1P1","V-T1P1",1,"High","Medium"
"8577","ValleCauca","Valle del Cauca","T1P1",9,"176C",4,"3.7","5","ASTERACEAE","Critonia","morifolia","Critmori","T1P1","V-T1P1",1,"High","Medium"
"8578","ValleCauca","Valle del Cauca","T1P1",9,"177",1,"3.3","4","MALPIGHIACEAE","Bunchosia","pseudonitida","Buncpseu","T1P1","V-T1P1",1,"High","Medium"
"8579","ValleCauca","Valle del Cauca","T1P1",9,"177A",2,"3.3","4","MALPIGHIACEAE","Bunchosia","pseudonitida","Buncpseu","T1P1","V-T1P1",1,"High","Medium"
"8580","ValleCauca","Valle del Cauca","T1P1",9,"178",1,"3","6","CLUSIACEAE","Clusia","cochliformis","Cluscoch","T1P1","V-T1P1",1,"High","Medium"
"8581","ValleCauca","Valle del Cauca","T1P1",9,"179",1,"3.6","9","CLUSIACEAE","Clusia","cochliformis","Cluscoch","T1P1","V-T1P1",1,"High","Medium"
"8582","ValleCauca","Valle del Cauca","T1P1",9,"180",1,"27.2","14","LAURACEAE","Cinnamomum","triplinerve","Cinntrip","T1P1","V-T1P1",1,"High","Medium"
"8583","ValleCauca","Valle del Cauca","T1P1",9,"181",1,"3.2","8","SAPINDACEAE","Sapindus","saponaria","Sapisapo","T1P1","V-T1P1",1,"High","Medium"
"8584","ValleCauca","Valle del Cauca","T1P1",9,"182",1,"3.4","3","MALPIGHIACEAE","Bunchosia","pseudonitida","Buncpseu","T1P1","V-T1P1",1,"High","Medium"
"8585","ValleCauca","Valle del Cauca","T1P1",9,"182A",2,"3.3","3","MALPIGHIACEAE","Bunchosia","pseudonitida","Buncpseu","T1P1","V-T1P1",1,"High","Medium"
"8586","ValleCauca","Valle del Cauca","T1P1",9,"183",1,"12.4","10","LAURACEAE","Cinnamomum","triplinerve","Cinntrip","T1P1","V-T1P1",1,"High","Medium"
"8587","ValleCauca","Valle del Cauca","T1P1",9,"184",1,"3.2","5","MORACEAE","Brosimum","alicastrum","Brosalic","T1P1","V-T1P1",1,"High","Medium"
"8588","ValleCauca","Valle del Cauca","T1P1",9,"185",1,"22.9","12","LAURACEAE","Cinnamomum","triplinerve","Cinntrip","T1P1","V-T1P1",1,"High","Medium"
"8589","ValleCauca","Valle del Cauca","T1P1",9,"186",1,"3.3","6","MALPIGHIACEAE","Bunchosia","pseudonitida","Buncpseu","T1P1","V-T1P1",1,"High","Medium"
